candidate,margin_threshold,best_similarity_threshold,duration_minimum_seconds,duration_margin_threshold,session,utterance_count,score,accuracy,unassigned_rate,error_rate,misattributed_seconds,correct_count,unassigned_count,wrong_count
margin>=0.06 OR best>=0.325 dur[1.0s->0.02],0.06,0.325,1.0,0.02,20260825-end,243,0.8995884773662551,0.823045267489712,0.12757201646090535,0.04938271604938271,9.32000000000004,200,31,12
margin>=0.06 OR best>=0.325 dur[1.0s->0.02],0.06,0.325,1.0,0.02,pooled,438,0.897716894977169,0.8333333333333334,0.10730593607305935,0.0593607305936073,23.76000000000001,365,47,26
margin>=0.06 OR best>=0.325 dur[1.0s->0.04],0.06,0.325,1.0,0.04,20260818-end,195,0.8933333333333334,0.841025641025641,0.08717948717948718,0.07179487179487179,14.43999999999997,164,17,14
margin>=0.06 OR best>=0.325 dur[1.0s->0.04],0.06,0.325,1.0,0.04,20260825-end,243,0.9045267489711935,0.823045267489712,0.13580246913580246,0.0411522633744856,6.860000000000003,200,33,10
margin>=0.06 OR best>=0.325 dur[1.0s->0.04],0.06,0.325,1.0,0.04,pooled,438,0.8995433789954338,0.8310502283105022,0.1141552511415525,0.0547945205479452,21.299999999999972,364,50,24
margin>=0.06 OR best>=0.325 dur[1.0s->0.06],0.06,0.325,1.0,0.06,20260818-end,195,0.8964102564102564,0.841025641025641,0.09230769230769231,0.06666666666666667,12.899999999999977,164,18,13
margin>=0.06 OR best>=0.325 dur[1.0s->0.06],0.06,0.325,1.0,0.06,20260825-end,243,0.9045267489711935,0.823045267489712,0.13580246913580246,0.0411522633744856,6.860000000000003,200,33,10
margin>=0.06 OR best>=0.325 dur[1.0s->0.06],0.06,0.325,1.0,0.06,pooled,438,0.9009132420091325,0.8310502283105022,0.11643835616438356,0.05251141552511415,19.75999999999998,364,51,23
margin>=0.06 OR best>=0.325 dur[1.5s->0.0],0.06,0.325,1.5,0.0,20260818-end,195,0.8933333333333334,0.841025641025641,0.08717948717948718,0.07179487179487179,14.43999999999997,164,17,14
margin>=0.06 OR best>=0.325 dur[1.5s->0.0],0.06,0.325,1.5,0.0,20260825-end,243,0.9061728395061729,0.8271604938271605,0.13168724279835392,0.0411522633744856,6.860000000000003,201,32,10
margin>=0.06 OR best>=0.325 dur[1.5s->0.0],0.06,0.325,1.5,0.0,pooled,438,0.9004566210045662,0.8333333333333334,0.11187214611872145,0.0547945205479452,21.299999999999972,365,49,24
margin>=0.06 OR best>=0.325 dur[1.5s->0.02],0.06,0.325,1.5,0.02,20260818-end,195,0.8933333333333334,0.841025641025641,0.08717948717948718,0.07179487179487179,14.43999999999997,164,17,14
margin>=0.06 OR best>=0.325 dur[1.5s->0.02],0.06,0.325,1.5,0.02,20260825-end,243,0.9045267489711935,0.823045267489712,0.13580246913580246,0.0411522633744856,6.860000000000003,200,33,10
margin>=0.06 OR best>=0.325 dur[1.5s->0.02],0.06,0.325,1.5,0.02,pooled,438,0.8995433789954338,0.8310502283105022,0.1141552511415525,0.0547945205479452,21.299999999999972,364,50,24
margin>=0.06 OR best>=0.325 dur[1.5s->0.04],0.06,0.325,1.5,0.04,20260818-end,195,0.8933333333333334,0.841025641025641,0.08717948717948718,0.07179487179487179,14.43999999999997,164,17,14
margin>=0.06 OR best>=0.325 dur[1.5s->0.04],0.06,0.325,1.5,0.04,20260825-end,243,0.9045267489711935,0.823045267489712,0.13580246913580246,0.0411522633744856,6.860000000000003,200,33,10
margin>=0.06 OR best>=0.325 dur[1.5s->0.04],0.06,0.325,1.5,0.04,pooled,438,0.8995433789954338,0.8310502283105022,0.1141552511415525,0.0547945205479452,21.299999999999972,364,50,24
margin>=0.06 OR best>=0.325 dur[1.5s->0.06],0.06,0.325,1.5,0.06,20260818-end,195,0.8964102564102564,0.841025641025641,0.09230769230769231,0.06666666666666667,12.899999999999977,164,18,13
margin>=0.06 OR best>=0.325 dur[1.5s->0.06],0.06,0.325,1.5,0.06,20260825-end,243,0.9045267489711935,0.823045267489712,0.13580246913580246,0.0411522633744856,6.860000000000003,200,33,10
margin>=0.06 OR best>=0.325 dur[1.5s->0.06],0.06,0.325,1.5,0.06,pooled,438,0.9009132420091325,0.8310502283105022,0.11643835616438356,0.05251141552511415,19.75999999999998,364,51,23
margin>=0.06 OR best>=0.325 dur[2.0s->0.0],0.06,0.325,2.0,0.0,20260818-end,195,0.8964102564102564,0.841025641025641,0.09230769230769231,0.06666666666666667,12.899999999999977,164,18,13
margin>=0.06 OR best>=0.325 dur[2.0s->0.0],0.06,0.325,2.0,0.0,20260825-end,243,0.9061728395061729,0.8271604938271605,0.13168724279835392,0.0411522633744856,6.860000000000003,201,32,10
margin>=0.06 OR best>=0.325 dur[2.0s->0.0],0.06,0.325,2.0,0.0,pooled,438,0.9018264840182648,0.8333333333333334,0.1141552511415525,0.05251141552511415,19.75999999999998,365,50,23
margin>=0.06 OR best>=0.325 dur[2.0s->0.02],0.06,0.325,2.0,0.02,20260818-end,195,0.8964102564102564,0.841025641025641,0.09230769230769231,0.06666666666666667,12.899999999999977,164,18,13
margin>=0.06 OR best>=0.325 dur[2.0s->0.02],0.06,0.325,2.0,0.02,20260825-end,243,0.9045267489711935,0.823045267489712,0.13580246913580246,0.0411522633744856,6.860000000000003,200,33,10
margin>=0.06 OR best>=0.325 dur[2.0s->0.02],0.06,0.325,2.0,0.02,pooled,438,0.9009132420091325,0.8310502283105022,0.11643835616438356,0.05251141552511415,19.75999999999998,364,51,23
margin>=0.06 OR best>=0.325 dur[2.0s->0.04],0.06,0.325,2.0,0.04,20260818-end,195,0.8964102564102564,0.841025641025641,0.09230769230769231,0.06666666666666667,12.899999999999977,164,18,13
margin>=0.06 OR best>=0.325 dur[2.0s->0.04],0.06,0.325,2.0,0.04,20260825-end,243,0.9045267489711935,0.823045267489712,0.13580246913580246,0.0411522633744856,6.860000000000003,200,33,10
margin>=0.06 OR best>=0.325 dur[2.0s->0.04],0.06,0.325,2.0,0.04,pooled,438,0.9009132420091325,0.8310502283105022,0.11643835616438356,0.05251141552511415,19.75999999999998,364,51,23
margin>=0.06 OR best>=0.325 dur[2.0s->0.06],0.06,0.325,2.0,0.06,20260818-end,195,0.8964102564102564,0.841025641025641,0.09230769230769231,0.06666666666666667,12.899999999999977,164,18,13
margin>=0.06 OR best>=0.325 dur[2.0s->0.06],0.06,0.325,2.0,0.06,20260825-end,243,0.9045267489711935,0.823045267489712,0.13580246913580246,0.0411522633744856,6.860000000000003,200,33,10
margin>=0.06 OR best>=0.325 dur[2.0s->0.06],0.06,0.325,2.0,0.06,pooled,438,0.9009132420091325,0.8310502283105022,0.11643835616438356,0.05251141552511415,19.75999999999998,364,51,23
margin>=0.06 OR best>=0.325 dur[2.5s->0.0],0.06,0.325,2.5,0.0,20260818-end,195,0.8964102564102564,0.841025641025641,0.09230769230769231,0.06666666666666667,12.899999999999977,164,18,13
margin>=0.06 OR best>=0.325 dur[2.5s->0.0],0.06,0.325,2.5,0.0,20260825-end,243,0.9061728395061729,0.8271604938271605,0.13168724279835392,0.0411522633744856,6.860000000000003,201,32,10
margin>=0.06 OR best>=0.325 dur[2.5s->0.0],0.06,0.325,2.5,0.0,pooled,438,0.9018264840182648,0.8333333333333334,0.1141552511415525,0.05251141552511415,19.75999999999998,365,50,23
margin>=0.06 OR best>=0.325 dur[2.5s->0.02],0.06,0.325,2.5,0.02,20260818-end,195,0.8964102564102564,0.841025641025641,0.09230769230769231,0.06666666666666667,12.899999999999977,164,18,13
margin>=0.06 OR best>=0.325 dur[2.5s->0.02],0.06,0.325,2.5,0.02,20260825-end,243,0.9045267489711935,0.823045267489712,0.13580246913580246,0.0411522633744856,6.860000000000003,200,33,10
margin>=0.06 OR best>=0.325 dur[2.5s->0.02],0.06,0.325,2.5,0.02,pooled,438,0.9009132420091325,0.8310502283105022,0.11643835616438356,0.05251141552511415,19.75999999999998,364,51,23
margin>=0.06 OR best>=0.325 dur[2.5s->0.04],0.06,0.325,2.5,0.04,20260818-end,195,0.8964102564102564,0.841025641025641,0.09230769230769231,0.06666666666666667,12.899999999999977,164,18,13
margin>=0.06 OR best>=0.325 dur[2.5s->0.04],0.06,0.325,2.5,0.04,20260825-end,243,0.9045267489711935,0.823045267489712,0.13580246913580246,0.0411522633744856,6.860000000000003,200,33,10
margin>=0.06 OR best>=0.325 dur[2.5s->0.04],0.06,0.325,2.5,0.04,pooled,438,0.9009132420091325,0.8310502283105022,0.11643835616438356,0.05251141552511415,19.75999999999998,364,51,23
margin>=0.06 OR best>=0.325 dur[2.5s->0.06],0.06,0.325,2.5,0.06,20260818-end,195,0.8964102564102564,0.841025641025641,0.09230769230769231,0.06666666666666667,12.899999999999977,164,18,13
margin>=0.06 OR best>=0.325 dur[2.5s->0.06],0.06,0.325,2.5,0.06,20260825-end,243,0.9045267489711935,0.823045267489712,0.13580246913580246,0.0411522633744856,6.860000000000003,200,33,10
margin>=0.06 OR best>=0.325 dur[2.5s->0.06],0.06,0.325,2.5,0.06,pooled,438,0.9009132420091325,0.8310502283105022,0.11643835616438356,0.05251141552511415,19.75999999999998,364,51,23
margin>=0.06 OR best>=0.325 dur[3.0s->0.0],0.06,0.325,3.0,0.0,20260818-end,195,0.8964102564102564,0.841025641025641,0.09230769230769231,0.06666666666666667,12.899999999999977,164,18,13
margin>=0.06 OR best>=0.325 dur[3.0s->0.0],0.06,0.325,3.0,0.0,20260825-end,243,0.9061728395061729,0.8271604938271605,0.13168724279835392,0.0411522633744856,6.860000000000003,201,32,10
margin>=0.06 OR best>=0.325 dur[3.0s->0.0],0.06,0.325,3.0,0.0,pooled,438,0.9018264840182648,0.8333333333333334,0.1141552511415525,0.05251141552511415,19.75999999999998,365,50,23
margin>=0.06 OR best>=0.325 dur[3.0s->0.02],0.06,0.325,3.0,0.02,20260818-end,195,0.8964102564102564,0.841025641025641,0.09230769230769231,0.06666666666666667,12.899999999999977,164,18,13
margin>=0.06 OR best>=0.325 dur[3.0s->0.02],0.06,0.325,3.0,0.02,20260825-end,243,0.9045267489711935,0.823045267489712,0.13580246913580246,0.0411522633744856,6.860000000000003,200,33,10
margin>=0.06 OR best>=0.325 dur[3.0s->0.02],0.06,0.325,3.0,0.02,pooled,438,0.9009132420091325,0.8310502283105022,0.11643835616438356,0.05251141552511415,19.75999999999998,364,51,23
margin>=0.06 OR best>=0.325 dur[3.0s->0.04],0.06,0.325,3.0,0.04,20260818-end,195,0.8964102564102564,0.841025641025641,0.09230769230769231,0.06666666666666667,12.899999999999977,164,18,13
margin>=0.06 OR best>=0.325 dur[3.0s->0.04],0.06,0.325,3.0,0.04,20260825-end,243,0.9045267489711935,0.823045267489712,0.13580246913580246,0.0411522633744856,6.860000000000003,200,33,10
margin>=0.06 OR best>=0.325 dur[3.0s->0.04],0.06,0.325,3.0,0.04,pooled,438,0.9009132420091325,0.8310502283105022,0.11643835616438356,0.05251141552511415,19.75999999999998,364,51,23
margin>=0.06 OR best>=0.325 dur[3.0s->0.06],0.06,0.325,3.0,0.06,20260818-end,195,0.8964102564102564,0.841025641025641,0.09230769230769231,0.06666666666666667,12.899999999999977,164,18,13
margin>=0.06 OR best>=0.325 dur[3.0s->0.06],0.06,0.325,3.0,0.06,20260825-end,243,0.9045267489711935,0.823045267489712,0.13580246913580246,0.0411522633744856,6.860000000000003,200,33,10
margin>=0.06 OR best>=0.325 dur[3.0s->0.06],0.06,0.325,3.0,0.06,pooled,438,0.9009132420091325,0.8310502283105022,0.11643835616438356,0.05251141552511415,19.75999999999998,364,51,23
margin>=0.06 OR best>=0.35,0.06,0.35,,,20260818-end,195,0.8974358974358975,0.8358974358974359,0.10256410256410256,0.06153846153846154,12.159999999999982,163,20,12
margin>=0.06 OR best>=0.35,0.06,0.35,,,20260825-end,243,0.9053497942386832,0.8189300411522634,0.1440329218106996,0.037037037037037035,5.910000000000014,199,35,9
margin>=0.06 OR best>=0.35,0.06,0.35,,,pooled,438,0.9018264840182648,0.8264840182648402,0.12557077625570776,0.04794520547945205,18.069999999999997,362,55,21
margin>=0.06 OR best>=0.35 dur[1.0s->0.0],0.06,0.35,1.0,0.0,20260818-end,195,0.8984615384615384,0.8461538461538461,0.08717948717948718,0.06666666666666667,13.699999999999974,165,17,13
margin>=0.06 OR best>=0.35 dur[1.0s->0.0],0.06,0.35,1.0,0.0,20260825-end,243,0.9069958847736626,0.8353909465020576,0.11934156378600823,0.04526748971193416,8.37000000000005,203,29,11
margin>=0.06 OR best>=0.35 dur[1.0s->0.0],0.06,0.35,1.0,0.0,pooled,438,0.9031963470319635,0.8401826484018264,0.1050228310502283,0.0547945205479452,22.070000000000025,368,46,24
margin>=0.06 OR best>=0.35 dur[1.0s->0.02],0.06,0.35,1.0,0.02,20260818-end,195,0.8984615384615384,0.8461538461538461,0.08717948717948718,0.06666666666666667,13.699999999999974,165,17,13
margin>=0.06 OR best>=0.35 dur[1.0s->0.02],0.06,0.35,1.0,0.02,20260825-end,243,0.9020576131687243,0.823045267489712,0.13168724279835392,0.04526748971193416,8.37000000000005,200,32,11
margin>=0.06 OR best>=0.35 dur[1.0s->0.02],0.06,0.35,1.0,0.02,pooled,438,0.9004566210045662,0.8333333333333334,0.11187214611872145,0.0547945205479452,22.070000000000025,365,49,24
margin>=0.06 OR best>=0.35 dur[1.0s->0.04],0.06,0.35,1.0,0.04,20260818-end,195,0.8964102564102564,0.841025641025641,0.09230769230769231,0.06666666666666667,13.699999999999974,164,18,13
margin>=0.06 OR best>=0.35 dur[1.0s->0.04],0.06,0.35,1.0,0.04,20260825-end,243,0.9069958847736626,0.823045267489712,0.13991769547325103,0.037037037037037035,5.910000000000014,200,34,9
margin>=0.06 OR best>=0.35 dur[1.0s->0.04],0.06,0.35,1.0,0.04,pooled,438,0.902283105022831,0.8310502283105022,0.1187214611872146,0.0502283105022831,19.60999999999999,364,52,22
margin>=0.06 OR best>=0.35 dur[1.0s->0.06],0.06,0.35,1.0,0.06,20260818-end,195,0.8974358974358975,0.8358974358974359,0.10256410256410256,0.06153846153846154,12.159999999999982,163,20,12
margin>=0.06 OR best>=0.35 dur[1.0s->0.06],0.06,0.35,1.0,0.06,20260825-end,243,0.9053497942386832,0.8189300411522634,0.1440329218106996,0.037037037037037035,5.910000000000014,199,35,9
margin>=0.06 OR best>=0.35 dur[1.0s->0.06],0.06,0.35,1.0,0.06,pooled,438,0.9018264840182648,0.8264840182648402,0.12557077625570776,0.04794520547945205,18.069999999999997,362,55,21
margin>=0.06 OR best>=0.35 dur[1.5s->0.0],0.06,0.35,1.5,0.0,20260818-end,195,0.8964102564102564,0.841025641025641,0.09230769230769231,0.06666666666666667,13.699999999999974,164,18,13
margin>=0.06 OR best>=0.35 dur[1.5s->0.0],0.06,0.35,1.5,0.0,20260825-end,243,0.9069958847736626,0.823045267489712,0.13991769547325103,0.037037037037037035,5.910000000000014,200,34,9
margin>=0.06 OR best>=0.35 dur[1.5s->0.0],0.06,0.35,1.5,0.0,pooled,438,0.902283105022831,0.8310502283105022,0.1187214611872146,0.0502283105022831,19.60999999999999,364,52,22
margin>=0.06 OR best>=0.35 dur[1.5s->0.02],0.06,0.35,1.5,0.02,20260818-end,195,0.8964102564102564,0.841025641025641,0.09230769230769231,0.06666666666666667,13.699999999999974,164,18,13
margin>=0.06 OR best>=0.35 dur[1.5s->0.02],0.06,0.35,1.5,0.02,20260825-end,243,0.9053497942386832,0.8189300411522634,0.1440329218106996,0.037037037037037035,5.910000000000014,199,35,9
margin>=0.06 OR best>=0.35 dur[1.5s->0.02],0.06,0.35,1.5,0.02,pooled,438,0.9013698630136987,0.8287671232876712,0.12100456621004566,0.0502283105022831,19.60999999999999,363,53,22
margin>=0.06 OR best>=0.35 dur[1.5s->0.04],0.06,0.35,1.5,0.04,20260818-end,195,0.8964102564102564,0.841025641025641,0.09230769230769231,0.06666666666666667,13.699999999999974,164,18,13
margin>=0.06 OR best>=0.35 dur[1.5s->0.04],0.06,0.35,1.5,0.04,20260825-end,243,0.9053497942386832,0.8189300411522634,0.1440329218106996,0.037037037037037035,5.910000000000014,199,35,9
margin>=0.06 OR best>=0.35 dur[1.5s->0.04],0.06,0.35,1.5,0.04,pooled,438,0.9013698630136987,0.8287671232876712,0.12100456621004566,0.0502283105022831,19.60999999999999,363,53,22
margin>=0.06 OR best>=0.35 dur[1.5s->0.06],0.06,0.35,1.5,0.06,20260818-end,195,0.8974358974358975,0.8358974358974359,0.10256410256410256,0.06153846153846154,12.159999999999982,163,20,12
margin>=0.06 OR best>=0.35 dur[1.5s->0.06],0.06,0.35,1.5,0.06,20260825-end,243,0.9053497942386832,0.8189300411522634,0.1440329218106996,0.037037037037037035,5.910000000000014,199,35,9
margin>=0.06 OR best>=0.35 dur[1.5s->0.06],0.06,0.35,1.5,0.06,pooled,438,0.9018264840182648,0.8264840182648402,0.12557077625570776,0.04794520547945205,18.069999999999997,362,55,21
margin>=0.06 OR best>=0.35 dur[2.0s->0.0],0.06,0.35,2.0,0.0,20260818-end,195,0.8994871794871795,0.841025641025641,0.09743589743589744,0.06153846153846154,12.159999999999982,164,19,12
margin>=0.06 OR best>=0.35 dur[2.0s->0.0],0.06,0.35,2.0,0.0,20260825-end,243,0.9069958847736626,0.823045267489712,0.13991769547325103,0.037037037037037035,5.910000000000014,200,34,9
margin>=0.06 OR best>=0.35 dur[2.0s->0.0],0.06,0.35,2.0,0.0,pooled,438,0.9036529680365297,0.8310502283105022,0.12100456621004566,0.04794520547945205,18.069999999999997,364,53,21
margin>=0.06 OR best>=0.35 dur[2.0s->0.02],0.06,0.35,2.0,0.02,20260818-end,195,0.8994871794871795,0.841025641025641,0.09743589743589744,0.06153846153846154,12.159999999999982,164,19,12
margin>=0.06 OR best>=0.35 dur[2.0s->0.02],0.06,0.35,2.0,0.02,20260825-end,243,0.9053497942386832,0.8189300411522634,0.1440329218106996,0.037037037037037035,5.910000000000014,199,35,9
margin>=0.06 OR best>=0.35 dur[2.0s->0.02],0.06,0.35,2.0,0.02,pooled,438,0.9027397260273973,0.8287671232876712,0.1232876712328767,0.04794520547945205,18.069999999999997,363,54,21
margin>=0.06 OR best>=0.35 dur[2.0s->0.04],0.06,0.35,2.0,0.04,20260818-end,195,0.8994871794871795,0.841025641025641,0.09743589743589744,0.06153846153846154,12.159999999999982,164,19,12
margin>=0.06 OR best>=0.35 dur[2.0s->0.04],0.06,0.35,2.0,0.04,20260825-end,243,0.9053497942386832,0.8189300411522634,0.1440329218106996,0.037037037037037035,5.910000000000014,199,35,9
margin>=0.06 OR best>=0.35 dur[2.0s->0.04],0.06,0.35,2.0,0.04,pooled,438,0.9027397260273973,0.8287671232876712,0.1232876712328767,0.04794520547945205,18.069999999999997,363,54,21
margin>=0.06 OR best>=0.35 dur[2.0s->0.06],0.06,0.35,2.0,0.06,20260818-end,195,0.8974358974358975,0.8358974358974359,0.10256410256410256,0.06153846153846154,12.159999999999982,163,20,12
margin>=0.06 OR best>=0.35 dur[2.0s->0.06],0.06,0.35,2.0,0.06,20260825-end,243,0.9053497942386832,0.8189300411522634,0.1440329218106996,0.037037037037037035,5.910000000000014,199,35,9
margin>=0.06 OR best>=0.35 dur[2.0s->0.06],0.06,0.35,2.0,0.06,pooled,438,0.9018264840182648,0.8264840182648402,0.12557077625570776,0.04794520547945205,18.069999999999997,362,55,21
margin>=0.06 OR best>=0.35 dur[2.5s->0.0],0.06,0.35,2.5,0.0,20260818-end,195,0.8994871794871795,0.841025641025641,0.09743589743589744,0.06153846153846154,12.159999999999982,164,19,12
margin>=0.06 OR best>=0.35 dur[2.5s->0.0],0.06,0.35,2.5,0.0,20260825-end,243,0.9069958847736626,0.823045267489712,0.13991769547325103,0.037037037037037035,5.910000000000014,200,34,9
margin>=0.06 OR best>=0.35 dur[2.5s->0.0],0.06,0.35,2.5,0.0,pooled,438,0.9036529680365297,0.8310502283105022,0.12100456621004566,0.04794520547945205,18.069999999999997,364,53,21
margin>=0.06 OR best>=0.35 dur[2.5s->0.02],0.06,0.35,2.5,0.02,20260818-end,195,0.8994871794871795,0.841025641025641,0.09743589743589744,0.06153846153846154,12.159999999999982,164,19,12
margin>=0.06 OR best>=0.35 dur[2.5s->0.02],0.06,0.35,2.5,0.02,20260825-end,243,0.9053497942386832,0.8189300411522634,0.1440329218106996,0.037037037037037035,5.910000000000014,199,35,9
margin>=0.06 OR best>=0.35 dur[2.5s->0.02],0.06,0.35,2.5,0.02,pooled,438,0.9027397260273973,0.8287671232876712,0.1232876712328767,0.04794520547945205,18.069999999999997,363,54,21
margin>=0.06 OR best>=0.35 dur[2.5s->0.04],0.06,0.35,2.5,0.04,20260818-end,195,0.8994871794871795,0.841025641025641,0.09743589743589744,0.06153846153846154,12.159999999999982,164,19,12
margin>=0.06 OR best>=0.35 dur[2.5s->0.04],0.06,0.35,2.5,0.04,20260825-end,243,0.9053497942386832,0.8189300411522634,0.1440329218106996,0.037037037037037035,5.910000000000014,199,35,9
margin>=0.06 OR best>=0.35 dur[2.5s->0.04],0.06,0.35,2.5,0.04,pooled,438,0.9027397260273973,0.8287671232876712,0.1232876712328767,0.04794520547945205,18.069999999999997,363,54,21
margin>=0.06 OR best>=0.35 dur[2.5s->0.06],0.06,0.35,2.5,0.06,20260818-end,195,0.8974358974358975,0.8358974358974359,0.10256410256410256,0.06153846153846154,12.159999999999982,163,20,12
margin>=0.06 OR best>=0.35 dur[2.5s->0.06],0.06,0.35,2.5,0.06,20260825-end,243,0.9053497942386832,0.8189300411522634,0.1440329218106996,0.037037037037037035,5.910000000000014,199,35,9
margin>=0.06 OR best>=0.35 dur[2.5s->0.06],0.06,0.35,2.5,0.06,pooled,438,0.9018264840182648,0.8264840182648402,0.12557077625570776,0.04794520547945205,18.069999999999997,362,55,21
margin>=0.06 OR best>=0.35 dur[3.0s->0.0],0.06,0.35,3.0,0.0,20260818-end,195,0.8994871794871795,0.841025641025641,0.09743589743589744,0.06153846153846154,12.159999999999982,164,19,12
margin>=0.06 OR best>=0.35 dur[3.0s->0.0],0.06,0.35,3.0,0.0,20260825-end,243,0.9069958847736626,0.823045267489712,0.13991769547325103,0.037037037037037035,5.910000000000014,200,34,9
margin>=0.06 OR best>=0.35 dur[3.0s->0.0],0.06,0.35,3.0,0.0,pooled,438,0.9036529680365297,0.8310502283105022,0.12100456621004566,0.04794520547945205,18.069999999999997,364,53,21
margin>=0.06 OR best>=0.35 dur[3.0s->0.02],0.06,0.35,3.0,0.02,20260818-end,195,0.8994871794871795,0.841025641025641,0.09743589743589744,0.06153846153846154,12.159999999999982,164,19,12
margin>=0.06 OR best>=0.35 dur[3.0s->0.02],0.06,0.35,3.0,0.02,20260825-end,243,0.9053497942386832,0.8189300411522634,0.1440329218106996,0.037037037037037035,5.910000000000014,199,35,9
margin>=0.06 OR best>=0.35 dur[3.0s->0.02],0.06,0.35,3.0,0.02,pooled,438,0.9027397260273973,0.8287671232876712,0.1232876712328767,0.04794520547945205,18.069999999999997,363,54,21
margin>=0.06 OR best>=0.35 dur[3.0s->0.04],0.06,0.35,3.0,0.04,20260818-end,195,0.8994871794871795,0.841025641025641,0.09743589743589744,0.06153846153846154,12.159999999999982,164,19,12
margin>=0.06 OR best>=0.35 dur[3.0s->0.04],0.06,0.35,3.0,0.04,20260825-end,243,0.9053497942386832,0.8189300411522634,0.1440329218106996,0.037037037037037035,5.910000000000014,199,35,9
margin>=0.06 OR best>=0.35 dur[3.0s->0.04],0.06,0.35,3.0,0.04,pooled,438,0.9027397260273973,0.8287671232876712,0.1232876712328767,0.04794520547945205,18.069999999999997,363,54,21
margin>=0.06 OR best>=0.35 dur[3.0s->0.06],0.06,0.35,3.0,0.06,20260818-end,195,0.8974358974358975,0.8358974358974359,0.10256410256410256,0.06153846153846154,12.159999999999982,163,20,12
margin>=0.06 OR best>=0.35 dur[3.0s->0.06],0.06,0.35,3.0,0.06,20260825-end,243,0.9053497942386832,0.8189300411522634,0.1440329218106996,0.037037037037037035,5.910000000000014,199,35,9
margin>=0.06 OR best>=0.35 dur[3.0s->0.06],0.06,0.35,3.0,0.06,pooled,438,0.9018264840182648,0.8264840182648402,0.12557077625570776,0.04794520547945205,18.069999999999997,362,55,21
